Query_ID,Hit_ID,Hit_Description,Identity_%,Coverage_%,E_value,Confidence,AMR_Status
WP_000888997.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000889252.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000891995.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000894032.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000894464.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,32.69,84.21,1.88365e-22,Weak,Possible
WP_000894660.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000895195.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000896697.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000897044.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000897132.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000897635.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000898356.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000899890.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000901021.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000901764.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000902119.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000902175.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000902817.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000904065.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000904312.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000906224.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000907311.1,gnl|BL_ORD_ID|1472,gb|AAB53445.1|ARO:3002897|SAT-4 [Campylobacter coli] ,32.29,56.14,1.69113e-08,Weak,Possible
WP_000908176.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,30.74,88.85,8.16122e-22,Weak,Possible
WP_000908952.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000908981.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000909220.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000910489.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000910581.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000910689.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000911019.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,36.53,97.33,2.31624e-39,Weak,Possible
WP_000911041.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000911657.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000912324.1,gnl|BL_ORD_ID|2101,gb|APB03219.1|ARO:3003986|TaeA [Paenibacillus sp. LC231] ,29.63,115.17,4.15866e-18,Weak,Possible
WP_000913019.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,30.12,82.59,3.34055e-20,Weak,Possible
WP_000913219.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000913315.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000915229.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916020.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916119.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916187.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916195.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916713.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000916742.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000917289.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000917664.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000918667.1,gnl|BL_ORD_ID|2291,gb|BAD59497.1|ARO:3000501|rpoB2 [Nocardia farcinica IFM 10152] ,62.3,70.41,0.0,Strong,Yes
WP_000919350.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000919754.1,gnl|BL_ORD_ID|2277,gb|AQX82857.1|ARO:3004185|mecD [Macrococcus caseolyticus] ,23.41,66.14,7.99468e-11,Weak,Possible
WP_000920052.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000920239.1,gnl|BL_ORD_ID|2075,gb|EHS19134.1|ARO:3004661|Saur_FosB [Staphylococcus aureus subsp. aureus IS-88] ,100.0,100.0,2.31866e-103,Strong,Yes
WP_000921246.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000921494.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000921968.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,28.78,43.99,1.45518e-14,Weak,Possible
WP_000922329.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000923036.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000923044.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000923520.1,gnl|BL_ORD_ID|2174,gb|ANZ79241.1|ARO:3004036|tetB(60) [uncultured bacterium] ,30.15,90.45,1.03256e-26,Weak,Possible
WP_000923760.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,38.33,90.44,4.28653e-51,Weak,Possible
WP_000924214.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000924997.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000926310.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000927360.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000927632.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000928413.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000928935.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000930014.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000930490.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000930643.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000931237.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000932073.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000932219.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000933105.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000933195.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000933774.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000933822.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000933956.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934151.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934424.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934517.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934753.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934799.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000934885.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000935991.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000936720.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000939059.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000939521.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000940134.1,gnl|BL_ORD_ID|1472,gb|AAB53445.1|ARO:3002897|SAT-4 [Campylobacter coli] ,25.77,57.74,6.98498e-06,Weak,Possible
WP_000941336.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000942211.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000942300.1,gnl|BL_ORD_ID|2359,gb|AVI44920.1|ARO:3004470|poxtA [Staphylococcus aureus] ,31.66,97.19,1.63271e-73,Weak,Possible
WP_000942744.1,gnl|BL_ORD_ID|754,gb|AAM09849.1|ARO:3000005|vanD [Enterococcus faecium] ,26.8,55.19,8.62661e-08,Weak,Possible
WP_000943832.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000944150.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000948279.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000948331.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000948970.1,gnl|BL_ORD_ID|2644,gb|ADZ12699.1|ARO:3005091|RanA [Riemerella anatipestifer RA-GD] ,30.77,60.54,2.18071e-31,Weak,Possible
WP_000949467.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000949560.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000950281.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000950548.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000951059.1,gnl|BL_ORD_ID|133,gb|BAB41874.1|ARO:3000815|mgrA [Staphylococcus aureus subsp. aureus N315] ,25.0,76.71,5.62897e-07,Weak,Possible
WP_000951448.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000951636.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000952048.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000952537.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000953568.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000953744.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000954261.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000954654.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000954810.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000955231.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000955777.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000956132.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000956747.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000957015.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000957036.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000958224.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000958531.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000958858.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000959424.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000960852.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000966099.1,gnl|BL_ORD_ID|2642,gb|QHW12307.1|ARO:3005089|mef(D) [Macrococcus canis] ,25.57,99.5,2.10868e-15,Weak,Possible
WP_000966142.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000966288.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000966695.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000969811.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000971498.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000971980.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000971990.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000972699.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000972781.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000974460.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000974608.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000974847.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000974881.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000974906.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000975357.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000976269.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000977037.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000977737.1,gnl|BL_ORD_ID|1912,gb|AAK37619.1|ARO:3000481|tet(35) [Vibrio harveyi] ,34.74,20.39,4.18162e-08,Weak,Possible
WP_000977774.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000977781.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000979526.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000979860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000980137.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000983330.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000983677.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985235.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985293.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985472.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985617.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985886.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985979.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000985996.1,gnl|BL_ORD_ID|443,gb|AAV85982.1|ARO:3000535|macB [Neisseria gonorrhoeae] ,41.96,88.54,2.66362e-59,Strong,Yes
WP_000987769.1,gnl|BL_ORD_ID|165,gb|ABD30512.1|ARO:3000839|arlS [Staphylococcus aureus subsp. aureus NCTC 8325] ,33.33,38.59,5.68299e-31,Weak,Possible
WP_000987949.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000988336.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000989091.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000989121.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000990056.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000990133.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000991007.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000991302.1,gnl|BL_ORD_ID|314,gb|AAA99504.1|ARO:3002987|bcrA [Bacillus licheniformis] ,33.5,67.11,8.10395e-32,Weak,Possible
WP_000991502.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000991705.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000992527.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000992921.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000994678.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000995287.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000995800.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000996736.1,gnl|BL_ORD_ID|2612,gb|AAP26981.1|ARO:3005045|SatA [Bacillus anthracis str. Ames] ,30.16,77.78,2.19357e-09,Weak,Possible
WP_000998556.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000998767.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000998869.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000999131.1,gnl|BL_ORD_ID|2198,gb|ALV80601.1|ARO:3003801|bcr-1 [Pseudomonas aeruginosa] ,31.94,77.11,3.02471e-47,Weak,Possible
WP_000999205.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000999338.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_000999713.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001000800.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001001019.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001001228.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001001356.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001001523.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001002340.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001003260.1,gnl|BL_ORD_ID|807,gb|AAA98296.1|ARO:3000250|ErmC [Staphylococcus epidermidis] ,99.18,100.0,7.81936e-179,Strong,Yes
WP_001003408.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001003793.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001004395.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001004752.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001005407.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001005511.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001005767.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001005842.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001006445.1,gnl|BL_ORD_ID|4472,gb|AGP27106.1|ARO:3007010|norC [Staphylococcus aureus] ,98.92,100.0,0.0,Strong,Yes
WP_001006454.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001008213.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001008401.1,gnl|BL_ORD_ID|4721,gb|MCO7070877.1|ARO:3007433|almE [Vibrio cholerae] ,21.88,102.2,3.8858e-23,Weak,Possible
WP_001008475.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001008551.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001008722.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001009516.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001009697.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001010111.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001010289.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001010412.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001010508.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001010762.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001011598.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001012222.1,gnl|BL_ORD_ID|4551,gb|BAE85481.1|ARO:3003727|vanK_in_vanI_cl [Desulfitobacterium hafniense Y51] ,20.66,51.2,4.76128e-11,Weak,Possible
WP_001012747.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001013484.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001014062.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015117.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015130.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015500.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015549.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015597.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001015996.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001016166.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001016306.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001017131.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001017423.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001017867.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001018328.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001018677.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001018871.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001018928.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001018962.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001019172.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001019324.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001019337.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001020023.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001020625.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001020801.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001021145.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001021214.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001021468.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001021622.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001022961.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001023806.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001024035.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001024094.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001024377.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001024576.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001024830.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001025061.1,gnl|BL_ORD_ID|340,gb|AAC74149.2|ARO:3001216|mdtH [Escherichia coli str. K-12 substr. MG1655] ,20.12,84.73,3.81895e-09,Weak,Possible
WP_001025093.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001025404.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001027143.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001028221.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001028293.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001028376.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001028431.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030080.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030125.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030465.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030711.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030738.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030771.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001030825.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001031413.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001031454.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001031882.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001031975.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001032739.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001032773.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001032814.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001032833.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001033321.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001033867.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001033876.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001033971.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001034756.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001035618.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001036299.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001036438.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001036663.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001037045.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001037436.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001037807.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001037831.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038026.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038308.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038704.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038759.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038769.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001038867.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039248.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039275.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039435.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039447.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039519.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001039659.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001040245.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001040261.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001040568.1,gnl|BL_ORD_ID|4594,gb|AAL09826.1|ARO:3007124|tet(W/32/O) [Trueperella pyogenes] ,39.86,37.56,7.892e-21,Weak,Possible
WP_001040736.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001041103.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001041272.1,gnl|BL_ORD_ID|2078,gb|BAA14147.1|ARO:3004667|Saur_norA [Staphylococcus aureus] ,99.74,100.0,0.0,Strong,Yes
WP_001041337.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001041586.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001041662.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001041911.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001043863.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001044214.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001044432.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001044560.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001044662.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001044915.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001045079.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001045111.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001045133.1,gnl|BL_ORD_ID|930,gb|BAB36671.1|ARO:3000832|evgA [Escherichia coli O157:H7 str. Sakai] ,29.76,99.03,4.27421e-24,Weak,Possible
WP_001045421.1,gnl|BL_ORD_ID|4749,gb|UXD71803.1|ARO:3007459|EstT [Sphingobacterium faecium] ,24.0,85.88,3.10534e-07,Weak,Possible
WP_001046646.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001047066.1,gnl|BL_ORD_ID|1891,gb|CAA79966.1|ARO:3003665|NmcR [Enterobacter cloacae] ,26.5,40.48,3.82669e-09,Weak,Possible
WP_001047239.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001048368.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001048816.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001048985.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001049150.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001049165.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001049264.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001049959.1,gnl|BL_ORD_ID|1920,gb|AAF01499.1|ARO:3000193|tet(T) [Streptococcus pyogenes] ,30.63,85.38,9.95368e-51,Weak,Possible
WP_001050064.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001050548.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001050913.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001051143.1,gnl|BL_ORD_ID|4509,gb|CAA53189.1|ARO:3000521|Saur_mupA_MUP [Staphylococcus aureus] ,29.87,23.44,1.91528e-09,Weak,Possible
WP_001051428.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001051556.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001051594.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001051860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001052270.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001052483.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001052491.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001052510.1,gnl|BL_ORD_ID|1891,gb|CAA79966.1|ARO:3003665|NmcR [Enterobacter cloacae] ,40.32,21.68,3.18172e-08,Weak,Possible
WP_001052566.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001053371.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001054118.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001055897.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001056223.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001057051.1,No Hit,No AMR Match,0.0,0.0,-,None,No
